,Year,quarter,ukos,mode,country,purpose,package,Age,Sex,duration,visits,nights,expend,sample
6860,2022,2,2,1,53,4,1,4,2,2,339.460,3394.602,289559.553,1
6861,2022,2,2,1,53,4,1,5,1,2,679.981,4265.532,271902.466,2
6862,2022,2,2,1,53,4,1,5,1,3,703.441,14772.271,98481.808,1
6863,2022,2,2,1,53,4,1,5,2,2,918.331,6272.903,419307.995,2
6864,2022,2,2,1,53,4,1,5,2,3,610.468,9565.345,1375387.541,3
6865,2022,2,2,1,53,4,1,6,1,2,1810.580,14219.680,4151352.43,5
6866,2022,2,2,1,53,4,1,6,1,3,2945.544,51932.572,3870284.751,5
6867,2022,2,2,1,53,4,1,6,2,2,1165.296,11435.306,926527.242,4
6868,2022,2,2,1,53,4,1,6,2,3,2230.322,45140.292,2601847.467,6
6869,2022,2,2,1,53,4,1,7,1,1,306.494,919.482,35246.791,1
6870,2022,2,2,1,53,4,1,7,1,2,1616.983,14406.620,1551667.638,3
6871,2022,2,2,1,53,4,1,7,1,3,1661.040,33299.837,2981050.167,3
6872,2022,2,2,1,53,4,1,7,1,4,722.021,20829.589,363298.234,2
6873,2022,2,2,1,53,4,1,7,2,2,618.121,7412.319,336223.739,2
6874,2022,2,2,1,53,4,1,7,2,3,1619.242,25729.420,1385055.301,4
6875,2022,2,2,1,53,4,1,7,2,4,843.794,30724.137,359274.578,3
6876,2022,2,2,1,53,4,1,9,1,2,601.022,6010.215,636481.819,1
6877,2022,2,2,1,53,5,1,3,1,1,339.460,339.460,56010.933,1
6878,2022,2,2,1,53,5,1,3,1,4,771.484,26230.462,2462577.448,1
6879,2022,2,2,1,53,5,1,4,1,3,339.460,4752.443,140875.984,1
6880,2022,2,2,1,53,5,1,5,2,1,202.949,202.949,23339.151,1
6881,2022,2,2,1,53,5,1,7,1,1,533.797,533.797,88076.458,1
6882,2022,2,2,1,53,5,1,9,1,5,533.797,76866.727,7059995.395,1
6883,2022,2,2,1,53,6,1,3,1,9,0,0,0.0,1
6884,2022,2,2,1,53,6,1,5,1,9,0,0,1896.024,1
6885,2022,2,2,1,53,6,1,5,2,9,0,0,2251.044,2
6886,2022,2,2,1,53,6,1,6,1,9,0,0,0.0,2
6887,2022,2,2,1,53,6,1,7,2,9,0,0,258568.985,1
6888,2022,2,2,1,54,1,1,3,1,2,249.418,1496.511,253159.7,1
6889,2022,2,2,1,54,1,1,3,1,3,237.787,4993.521,479140.236,1
6890,2022,2,2,1,54,1,1,3,2,2,1413.599,13429.194,1081403.499,2
6891,2022,2,2,1,54,1,1,3,2,3,2274.269,38662.574,1171248.556,1
6892,2022,2,2,1,54,1,1,3,2,5,342.805,36337.292,1376360.622,1
6893,2022,2,2,1,54,1,1,4,1,1,1297.782,1297.782,5859487.952,1
6894,2022,2,2,1,54,1,1,4,1,2,2215.785,19729.797,6332467.107,3
6895,2022,2,2,1,54,1,1,4,1,3,439.031,9219.646,1030844.204,1
6896,2022,2,2,1,54,1,1,4,1,4,439.031,15366.076,445616.212,1
6897,2022,2,2,1,54,1,1,4,2,2,1875.782,17306.288,2295518.341,3
6898,2022,2,2,1,54,1,1,4,2,3,495.102,6931.434,1245182.633,1
6899,2022,2,2,1,54,1,1,5,1,1,706.800,2120.399,717401.667,1
6900,2022,2,2,1,54,1,1,5,1,2,1775.880,14551.561,3224998.919,3
6901,2022,2,2,1,54,1,1,5,1,3,928.587,19749.752,2395820.624,2
6902,2022,2,2,1,54,1,1,5,2,2,975.061,11700.733,1794112.322,1
6903,2022,2,2,1,54,1,1,5,2,3,581.576,9886.793,1753451.74,1
6904,2022,2,2,1,54,1,1,6,1,2,1287.438,7685.150,1729315.957,2
6905,2022,2,2,1,54,1,1,6,2,2,919.355,7849.946,933145.797,2
6906,2022,2,2,1,54,1,1,7,1,2,706.800,7067.997,2131001.012,1
6907,2022,2,2,1,54,1,1,7,1,4,861.329,26701.200,81826.258,1
6908,2022,2,2,1,54,1,1,9,1,2,439.031,1756.123,541763.947,1
6909,2022,2,2,1,54,1,1,9,9,2,293.374,1760.245,506950.652,1
6910,2022,2,2,1,54,2,1,3,1,3,638.159,13401.349,6391167.098,1
6911,2022,2,2,1,54,2,1,3,1,4,424.253,16545.868,1066996.362,1
6912,2022,2,2,1,54,2,1,3,2,1,638.159,1914.478,9572.392,1
6913,2022,2,2,1,54,2,1,3,2,2,203.759,1426.315,530589.261,1
6914,2022,2,2,1,54,2,1,4,1,1,202.949,202.949,205993.378,1
6915,2022,2,2,1,54,2,1,4,1,2,3918.380,24282.549,9162464.45,6
6916,2022,2,2,1,54,2,1,4,1,3,203.759,4075.186,53996.219,1
6917,2022,2,2,1,54,2,1,4,2,2,441.546,3532.368,746607.759,2
6918,2022,2,2,1,54,2,1,4,2,5,533.797,49109.298,1744447.675,1
6919,2022,2,2,1,54,2,1,5,1,1,203.759,611.278,33620.287,1
6920,2022,2,2,1,54,2,1,5,1,2,648.848,8435.022,2021161.071,1
6921,2022,2,2,1,54,2,1,5,1,3,468.300,6556.203,2816825.633,1
6922,2022,2,2,1,54,2,1,5,1,4,422.566,11831.852,851470.764,1
6923,2022,2,2,1,54,2,1,6,2,1,375.040,375.040,9375.994,1
6924,2022,2,2,1,54,2,1,7,1,2,237.787,1664.507,1144943.046,1
6925,2022,2,2,1,54,3,1,3,2,2,439.031,2634.185,270003.912,1
6926,2022,2,2,1,54,3,2,3,1,4,1078.870,33444.976,160751.659,1
6927,2022,2,2,1,54,4,1,2,1,3,975.061,13650.855,794674.751,1
6928,2022,2,2,1,54,4,1,2,2,3,203.759,2852.630,104936.048,1
6929,2022,2,2,1,54,4,1,3,1,2,1877.994,13618.919,885265.581,5
6930,2022,2,2,1,54,4,1,3,1,3,1052.156,16532.529,1814449.211,3
6931,2022,2,2,1,54,4,1,3,1,4,498.837,15463.942,157133.607,2
6932,2022,2,2,1,54,4,1,3,2,2,424.253,3818.277,345766.217,1
6933,2022,2,2,1,54,4,1,3,2,3,2249.610,35814.607,8070753.976,4
6934,2022,2,2,1,54,4,1,3,2,4,237.787,15456.137,479140.236,1
6935,2022,2,2,1,54,4,1,4,1,2,2840.948,24383.419,3953930.003,4
6936,2022,2,2,1,54,4,1,4,1,3,2144.776,39501.168,1525378.09,4
6937,2022,2,2,1,54,4,1,4,1,4,1376.648,41299.448,2085622.115,1
6938,2022,2,2,1,54,4,1,4,2,0,424.253,0.000,854869.849,1
6939,2022,2,2,1,54,4,1,4,2,2,2139.459,18369.373,2375384.885,3
6940,2022,2,2,1,54,4,1,4,2,3,2025.299,34085.012,1856746.915,4
6941,2022,2,2,1,54,4,1,4,2,4,892.553,36054.506,412834.887,2
6942,2022,2,2,1,54,4,1,5,1,2,1814.870,10017.731,1039274.242,3
6943,2022,2,2,1,54,4,1,5,1,3,741.170,19196.543,4453031.55,2
6944,2022,2,2,1,54,4,1,5,2,2,495.102,3465.717,641157.658,1
6945,2022,2,2,1,54,4,1,5,2,3,2227.365,37519.080,4133196.597,5
6946,2022,2,2,1,54,4,1,5,2,4,237.787,11889.336,122460.16,1
6947,2022,2,2,1,54,4,1,5,2,5,713.763,66379.979,367588.056,1
6948,2022,2,2,1,54,4,1,6,1,2,1284.949,10541.204,665689.778,5
6949,2022,2,2,1,54,4,1,6,1,3,803.730,13273.638,1516352.782,2
6950,2022,2,2,1,54,4,1,6,1,4,1223.488,93755.026,142565.666,2
6951,2022,2,2,1,54,4,1,6,2,2,1758.821,16713.209,824199.026,4
6952,2022,2,2,1,54,4,1,6,2,3,2126.965,47905.868,2597649.803,4
6953,2022,2,2,1,54,4,1,6,2,4,1131.053,68708.204,2034698.51,2
6954,2022,2,2,1,54,4,1,6,2,5,1175.100,160203.592,1098463.333,2
6955,2022,2,2,1,54,4,1,7,1,2,558.636,2234.545,567015.676,1
6956,2022,2,2,1,54,4,1,7,1,3,804.540,19899.236,1581870.985,2
6957,2022,2,2,1,54,4,1,7,1,4,468.300,20136.908,319380.728,1
6958,2022,2,2,1,54,4,1,7,2,3,1576.575,34484.515,1212804.781,4
6959,2022,2,2,1,54,4,1,7,2,4,468.300,32312.713,100684.54,1
6960,2022,2,2,1,54,4,1,7,2,5,422.566,40566.349,217621.56,1
6961,2022,2,2,1,54,4,1,9,1,3,1131.053,20782.335,3219005.959,2
6962,2022,2,2,1,54,4,2,7,2,4,415.528,12465.829,421760.557,1
6963,2022,2,2,1,54,4,2,9,1,4,203.759,5909.020,374305.865,1
6964,2022,2,2,1,54,4,2,9,2,3,1022.319,17379.424,2703011.621,1
6965,2022,2,2,1,54,5,1,2,1,5,202.949,24353.897,63928.979,1
6966,2022,2,2,1,54,5,1,3,2,1,600.780,600.780,24031.217,1
6967,2022,2,2,1,54,5,1,3,2,3,203.759,3056.390,104936.048,1
6968,2022,2,2,1,54,5,1,3,2,4,638.159,43394.844,137204.286,1
6969,2022,2,2,1,54,5,1,4,1,1,498.837,498.837,60109.84,2
6970,2022,2,2,1,54,5,1,4,1,4,203.759,12633.078,1531251.266,1
6971,2022,2,2,1,54,5,1,4,2,2,671.249,5307.593,1493114.631,2
6972,2022,2,2,1,54,5,1,4,2,3,600.780,12616.389,1811352.95,1
6973,2022,2,2,1,54,5,1,4,2,6,204.164,65128.445,5959150.652,1
6974,2022,2,2,1,54,5,1,5,1,1,463.236,463.236,53272.116,1
6975,2022,2,2,1,54,5,1,5,1,4,468.300,18263.707,2816825.633,1
6976,2022,2,2,1,54,5,1,5,2,4,202.949,15627.084,1443983.136,1
6977,2022,2,2,1,54,5,1,6,1,4,471.532,16032.074,1505128.869,1
6978,2022,2,2,1,54,5,1,6,2,1,578.970,578.970,182375.419,1
6979,2022,2,2,1,54,5,1,6,2,2,817.852,4089.262,502979.241,1
6980,2022,2,2,1,54,5,1,6,2,3,202.949,3044.237,205993.378,1
6981,2022,2,2,1,54,5,1,7,1,1,751.647,1072.716,166970.398,2
6982,2022,2,2,1,54,6,1,3,2,9,0,0,353399.836,1
6983,2022,2,2,1,54,6,1,4,1,9,0,0,30039.021,1
6984,2022,2,2,1,54,6,1,7,1,9,0,0,63806.681,2
6985,2022,2,2,1,60,1,1,1,1,2,1972.875,12747.804,1496349.336,2
6986,2022,2,2,1,60,1,1,2,1,2,1015.302,5589.518,419877.44,2
6987,2022,2,2,1,60,1,1,2,2,2,1972.875,11381.969,803567.054,2
6988,2022,2,2,1,60,1,1,3,1,1,202.949,608.847,341360.455,1
6989,2022,2,2,1,60,1,1,3,1,2,6859.084,35141.127,5446435.582,11
6990,2022,2,2,1,60,1,1,3,2,2,1817.790,8488.857,3464218.878,4
6991,2022,2,2,1,60,1,1,4,1,1,758.798,1517.596,770180.171,1
6992,2022,2,2,1,60,1,1,4,1,2,2294.456,11675.230,2343308.663,5
6993,2022,2,2,1,60,1,1,4,2,1,202.949,608.847,133946.433,1
6994,2022,2,2,1,60,1,1,4,2,2,6013.372,32582.898,5063586.449,11
6995,2022,2,2,1,60,1,1,4,2,4,438.592,26315.530,664467.121,1
6996,2022,2,2,1,60,1,1,5,1,2,2581.216,18858.280,2550098.536,5
6997,2022,2,2,1,60,1,1,5,1,3,441.224,6177.132,558147.996,1
6998,2022,2,2,1,60,1,1,5,2,2,6376.112,35320.825,4687282.724,9
6999,2022,2,2,1,60,1,1,6,1,2,1985.883,11030.760,1118989.244,2
7000,2022,2,2,1,60,1,1,6,2,2,3516.496,26402.981,4376339.493,5
7001,2022,2,2,1,60,1,1,7,1,2,470.639,1882.557,654188.697,1
7002,2022,2,2,1,60,1,1,7,2,2,548.095,4263.254,862901.713,2
7003,2022,2,2,1,60,1,1,9,0,2,458.329,4583.288,442287.298,1
7004,2022,2,2,1,60,1,1,9,2,1,470.639,1411.918,310621.971,1
7005,2022,2,2,1,60,1,2,3,1,2,736.022,4416.134,747062.599,1
7006,2022,2,2,1,60,1,2,6,2,1,470.639,1411.918,451813.776,1
7007,2022,2,2,1,60,2,1,3,1,1,470.639,1411.918,893273.487,1
7008,2022,2,2,1,60,2,1,4,1,1,405.898,1217.695,594640.982,2
7009,2022,2,2,1,60,2,1,4,2,1,202.949,608.847,1017789.94,1
7010,2022,2,2,1,60,2,1,4,2,2,488.885,2444.424,618439.287,1
7011,2022,2,2,1,60,2,1,5,1,1,911.863,2294.365,13677.946,2
7012,2022,2,2,1,60,2,1,5,1,2,441.224,3088.566,94863.098,1
7013,2022,2,2,1,60,2,1,5,2,2,815.785,4549.565,2166287.896,2
7014,2022,2,2,1,60,2,1,6,1,1,202.949,608.847,307467.948,1
7015,2022,2,2,1,60,2,1,6,1,2,1214.076,6070.382,3456475.558,1
7016,2022,2,2,1,60,2,1,9,1,2,202.949,811.797,481598.311,1
7017,2022,2,2,1,60,2,2,5,1,1,202.949,202.949,192598.734,1
7018,2022,2,2,1,60,4,1,1,1,2,758.798,6070.386,599450.577,1
7019,2022,2,2,1,60,4,1,2,2,2,2169.974,12367.468,794354.74,3
7020,2022,2,2,1,60,4,1,3,1,2,1875.250,10698.597,241706.594,2
7021,2022,2,2,1,60,4,1,3,2,2,1343.128,11571.633,212659.212,2
7022,2022,2,2,1,60,4,1,4,1,1,1486.131,4458.393,170905.058,1
7023,2022,2,2,1,60,4,1,4,1,2,758.798,3035.193,74362.223,1
7024,2022,2,2,1,60,4,1,4,2,0,412.265,0.000,10306.636,1
7025,2022,2,2,1,60,4,1,5,1,2,1517.596,12140.771,677606.791,2
7026,2022,2,2,1,60,4,1,5,2,2,1190.825,6865.509,243651.029,3
7027,2022,2,2,1,60,4,1,6,1,2,1511.499,11339.289,947985.554,3
7028,2022,2,2,1,60,4,1,6,2,2,202.949,1420.644,43634.065,1
7029,2022,2,2,1,60,4,1,6,2,3,202.949,2841.288,23339.151,1
7030,2022,2,2,1,60,4,1,7,2,2,2087.226,21815.466,1770934.828,4
7031,2022,2,2,1,60,4,1,7,2,3,472.722,7563.559,125271.439,1
7032,2022,2,2,1,60,5,1,3,2,2,756.853,3581.316,1153126.826,2
7033,2022,2,2,1,60,5,1,4,1,1,237.787,237.787,5469.095,1
7034,2022,2,2,1,60,6,1,3,1,9,0,0,52166.29,2
7035,2022,2,2,1,60,6,1,3,2,9,0,0,0.0,1
7036,2022,2,2,1,60,6,1,4,1,9,0,0,8117.966,2
7037,2022,2,2,1,60,6,1,5,1,9,0,0,38996.391,2
7038,2022,2,2,1,60,6,1,5,2,9,0,0,0.0,1
7039,2022,2,2,1,60,6,1,6,1,9,0,0,0.0,1
7040,2022,2,2,1,61,1,1,2,1,2,3838.200,28760.531,4616706.068,4
7041,2022,2,2,1,61,1,1,2,2,1,921.296,2763.889,1041661.143,2
7042,2022,2,2,1,61,1,1,2,2,2,1778.141,12959.641,8014308.942,4
7043,2022,2,2,1,61,1,1,3,1,2,2182.002,11655.290,4988170.956,6
7044,2022,2,2,1,61,1,1,3,1,3,835.692,14230.657,3966100.679,3
7045,2022,2,2,1,61,1,1,3,2,1,316.371,949.114,114842.804,1
7046,2022,2,2,1,61,1,1,3,2,2,3582.353,27134.441,7693764.042,10
7047,2022,2,2,1,61,1,1,3,2,3,316.371,6011.056,1586602.369,1
7048,2022,2,2,1,61,1,1,4,1,2,4619.634,30655.663,11599912.678,12
7049,2022,2,2,1,61,1,1,4,2,1,202.949,202.949,172912.668,1
7050,2022,2,2,1,61,1,1,4,2,2,2711.255,22564.688,6089180.874,3
7051,2022,2,2,1,61,1,1,5,1,1,647.522,1295.044,980995.458,1
7052,2022,2,2,1,61,1,1,5,1,2,2583.222,21116.658,6642146.251,6
7053,2022,2,2,1,61,1,1,5,1,3,316.371,5378.313,400209.77,1
7054,2022,2,2,1,61,1,1,5,2,1,1160.521,3481.563,307538.078,1
7055,2022,2,2,1,61,1,1,5,2,2,431.517,3020.617,869506.308,1
7056,2022,2,2,1,61,1,1,6,1,2,2149.187,17596.581,7081034.861,6
7057,2022,2,2,1,61,1,1,6,2,2,256.504,1795.527,431439.432,1
7058,2022,2,2,1,61,1,1,6,2,3,248.427,3477.974,376366.45,1
7059,2022,2,2,1,61,1,2,3,1,2,687.635,5501.079,1284501.872,1
7060,2022,2,2,1,61,2,1,2,1,1,431.517,863.034,653747.919,1
7061,2022,2,2,1,61,2,1,3,1,2,2338.660,13839.649,10978408.069,5
7062,2022,2,2,1,61,2,1,3,1,3,248.427,5216.961,500579.8,1
7063,2022,2,2,1,61,2,1,4,1,1,2210.546,5686.257,3702967.029,4
7064,2022,2,2,1,61,2,1,4,1,2,2511.657,14082.848,7992228.924,8
7065,2022,2,2,1,61,2,1,4,1,4,202.949,6088.474,368352.69,1
7066,2022,2,2,1,61,2,1,4,2,1,202.949,405.898,104518.807,1
7067,2022,2,2,1,61,2,1,4,2,2,384.461,1537.846,1029587.733,1
7068,2022,2,2,1,61,2,1,4,2,3,311.905,8109.519,4678.569,1
7069,2022,2,2,1,61,2,1,5,1,0,256.504,0.000,132099.469,1
7070,2022,2,2,1,61,2,1,5,1,1,405.898,811.797,472871.498,2
7071,2022,2,2,1,61,2,1,5,1,2,1611.477,8941.312,1582004.344,4
7072,2022,2,2,1,61,2,1,6,1,1,1027.951,2668.476,1901847.646,2
7073,2022,2,2,1,61,2,2,3,1,1,431.517,863.034,6472.752,1
7074,2022,2,2,1,61,3,1,2,2,2,322.370,1934.223,101546.681,1
7075,2022,2,2,1,61,4,1,1,2,2,595.366,4167.563,802553.527,1
7076,2022,2,2,1,61,4,1,2,1,4,680.097,28564.075,10201.455,1
7077,2022,2,2,1,61,4,1,2,2,2,375.040,1875.199,445547.221,1
7078,2022,2,2,1,61,4,1,2,2,3,316.371,4745.570,508408.775,1
7079,2022,2,2,1,61,4,1,3,1,1,248.427,745.280,196753.946,1
7080,2022,2,2,1,61,4,1,3,1,2,2416.530,14593.388,1592906.773,5
7081,2022,2,2,1,61,4,1,3,1,3,1159.445,19875.941,2172816.736,3
7082,2022,2,2,1,61,4,1,3,2,1,886.656,2021.739,133876.892,2
7083,2022,2,2,1,61,4,1,3,2,2,1589.984,11483.304,2099179.799,3
7084,2022,2,2,1,61,4,1,3,2,3,2608.878,38593.624,2909107.638,3
7085,2022,2,2,1,61,4,1,4,1,1,202.949,608.847,1017789.94,1
7086,2022,2,2,1,61,4,1,4,1,2,3397.851,22432.709,1879866.334,11
7087,2022,2,2,1,61,4,1,4,1,3,2988.898,47907.691,3518727.364,4
7088,2022,2,2,1,61,4,1,4,1,4,359.115,26574.477,2160074.019,1
7089,2022,2,2,1,61,4,1,4,2,2,1761.337,9554.602,1203411.591,5
7090,2022,2,2,1,61,4,1,4,2,3,3180.341,57575.117,5049680.304,5
7091,2022,2,2,1,61,4,1,5,1,1,1565.797,3637.183,3774655.079,2
7092,2022,2,2,1,61,4,1,5,1,2,2650.318,18172.113,2206215.232,7
7093,2022,2,2,1,61,4,1,5,1,3,886.656,19365.055,2159493.085,2
7094,2022,2,2,1,61,4,1,5,2,1,248.427,745.280,78254.41,1
7095,2022,2,2,1,61,4,1,5,2,2,3295.461,24771.547,2711463.285,4
7096,2022,2,2,1,61,4,1,5,2,3,1272.695,18452.198,1569532.075,3
7097,2022,2,2,1,61,4,1,6,1,2,3988.630,28714.300,4104877.495,7
7098,2022,2,2,1,61,4,1,6,1,3,1280.478,21118.927,6022992.912,3
7099,2022,2,2,1,61,4,1,6,1,4,319.116,16274.939,1440810.786,1
7100,2022,2,2,1,61,4,1,6,2,2,755.542,8073.193,445911.15,3
7101,2022,2,2,1,61,4,1,6,2,3,202.949,4870.779,1318357.618,1
7102,2022,2,2,1,61,4,1,7,1,1,706.050,2118.151,257708.365,1
7103,2022,2,2,1,61,4,1,7,1,2,1079.107,8093.302,113306.225,2
7104,2022,2,2,1,61,4,1,7,2,3,248.427,3477.974,214889.095,1
7105,2022,2,2,1,61,4,1,9,1,1,291.071,582.142,172896.058,1
7106,2022,2,2,1,61,5,1,2,1,1,1061.459,1061.459,15921.881,1
7107,2022,2,2,1,61,5,1,2,1,2,248.427,1490.560,3726.4,1
7108,2022,2,2,1,61,5,1,2,1,4,316.371,26258.823,953859.649,1
7109,2022,2,2,1,61,5,1,3,1,1,316.371,632.743,136988.799,1
7110,2022,2,2,1,61,5,1,3,1,2,431.517,1726.067,545868.725,1
7111,2022,2,2,1,61,5,1,3,1,4,1589.209,54033.104,5072754.984,1
7112,2022,2,2,1,61,5,1,3,2,1,248.427,248.427,40990.405,1
7113,2022,2,2,1,61,5,1,4,1,6,316.371,82572.925,7560326.381,1
7114,2022,2,2,1,61,5,1,4,2,1,450.682,450.682,40561.416,1
7115,2022,2,2,1,61,5,1,5,1,2,248.427,993.707,103097.08,1
7116,2022,2,2,1,61,6,1,3,1,9,0,0,0.0,1
7117,2022,2,2,1,61,6,1,4,1,9,0,0,20242.87,2
7118,2022,2,2,1,61,6,1,5,1,9,0,0,0.0,1
7119,2022,2,2,1,61,6,1,6,1,9,0,0,0.0,1
7120,2022,2,2,1,62,1,1,2,1,1,1172.465,2344.930,486573.065,1
7121,2022,2,2,1,62,1,1,2,1,2,1531.089,8372.693,2388931.921,2
7122,2022,2,2,1,62,1,1,2,2,2,2065.336,22208.826,5720009.194,3
7123,2022,2,2,1,62,1,1,3,1,1,415.379,830.758,130844.35,1
7124,2022,2,2,1,62,1,1,3,1,2,14694.526,101359.498,37840354.488,17
7125,2022,2,2,1,62,1,1,3,1,3,1762.289,34231.040,4852282.289,3
7126,2022,2,2,1,62,1,1,3,2,2,3637.387,29894.639,9965794.442,8
7127,2022,2,2,1,62,1,1,3,2,3,1546.721,26284.527,6839406.472,2
7128,2022,2,2,1,62,1,1,3,2,4,801.674,31265.301,2737718.025,1
7129,2022,2,2,1,62,1,1,4,1,1,202.949,608.847,165403.55,1
7130,2022,2,2,1,62,1,1,4,1,2,10392.650,75459.712,30341415.528,20
7131,2022,2,2,1,62,1,1,4,1,3,702.170,15151.466,1220075.308,2
7132,2022,2,2,1,62,1,1,4,2,2,5189.643,33621.360,5519375.408,5
7133,2022,2,2,1,62,1,1,4,2,3,770.926,16189.456,3866196.211,1
7134,2022,2,2,1,62,1,1,5,1,1,1172.166,3516.497,720881.971,1
7135,2022,2,2,1,62,1,1,5,1,2,3575.557,31685.374,11163699.278,7
7136,2022,2,2,1,62,1,1,5,1,3,381.458,5340.409,577908.506,1
7137,2022,2,2,1,62,1,1,5,2,2,4468.007,33093.745,14842786.637,6
7138,2022,2,2,1,62,1,1,6,1,2,917.157,5502.941,1389492.725,1
7139,2022,2,2,1,62,1,1,6,1,3,831.649,12474.740,3089577.38,1
7140,2022,2,2,1,62,1,1,6,1,4,202.949,10147.457,510417.089,1
7141,2022,2,2,1,62,1,1,6,2,2,2498.602,15771.281,8629476.184,3
7142,2022,2,2,1,62,1,2,3,1,1,779.670,2339.010,3352581.333,1
7143,2022,2,2,1,62,1,2,5,2,2,311.627,2181.391,2759459.129,1
7144,2022,2,2,1,62,2,1,3,2,1,345.146,1035.437,350322.929,1
7145,2022,2,2,1,62,2,1,4,1,1,550.665,550.665,118392.961,1
7146,2022,2,2,1,62,2,1,4,1,2,2255.047,12499.503,12354748.742,3
7147,2022,2,2,1,62,2,1,4,2,2,676.817,5012.052,1567807.44,2
7148,2022,2,2,1,62,2,1,5,1,1,673.588,1614.867,698385.719,2
7149,2022,2,2,1,62,2,1,5,1,2,3147.350,15154.273,1584242.266,3
7150,2022,2,2,1,62,2,1,5,1,5,311.627,41134.794,2031186.29,1
7151,2022,2,2,1,62,2,1,6,1,2,311.627,2181.391,1184806.731,1
7152,2022,2,2,1,62,2,1,6,2,1,393.860,393.860,124065.943,1
7153,2022,2,2,1,62,3,1,2,1,4,1250.631,103802.413,3770653.935,1
7154,2022,2,2,1,62,3,1,2,1,5,779.670,94340.079,8676168.621,1
7155,2022,2,2,1,62,3,1,3,1,5,1172.465,106694.335,8224843.489,1
7156,2022,2,2,1,62,3,2,2,1,2,345.146,3451.457,475610.834,1
7157,2022,2,2,1,62,3,2,2,1,4,1406.600,111121.383,10263958.593,1
7158,2022,2,2,1,62,4,1,2,1,3,1326.581,31837.944,3336351.17,1
7159,2022,2,2,1,62,4,1,2,2,2,831.649,6653.195,4683849.207,1
7160,2022,2,2,1,62,4,1,3,1,1,468.300,468.300,241174.597,1
7161,2022,2,2,1,62,4,1,3,1,2,876.046,7725.620,1889231.481,2
7162,2022,2,2,1,62,4,1,3,1,3,683.817,9573.442,1377891.837,1
7163,2022,2,2,1,62,4,1,3,1,5,779.670,106814.801,7028725.747,1
7164,2022,2,2,1,62,4,1,3,2,2,1157.292,5875.678,515962.953,3
7165,2022,2,2,1,62,4,1,3,2,3,1936.475,39339.399,9925008.26,2
7166,2022,2,2,1,62,4,1,4,1,2,3353.601,31192.508,4591393.714,7
7167,2022,2,2,1,62,4,1,4,1,3,4463.837,80290.759,11869909.382,5
7168,2022,2,2,1,62,4,1,4,2,1,831.165,1662.331,22072.819,2
7169,2022,2,2,1,62,4,1,4,2,2,865.541,8303.252,1081472.907,2
7170,2022,2,2,1,62,4,1,4,2,3,2115.496,34498.362,14251207.633,4
7171,2022,2,2,1,62,4,1,4,2,4,202.949,7306.169,205993.378,1
7172,2022,2,2,1,62,4,1,5,1,1,1543.651,3087.302,950889.027,1
7173,2022,2,2,1,62,4,1,5,1,2,4518.887,34135.234,13965141.724,8
7174,2022,2,2,1,62,4,1,5,1,3,2328.328,37670.719,4284369.577,3
7175,2022,2,2,1,62,4,1,5,1,4,702.069,21764.125,2116736.706,1
7176,2022,2,2,1,62,4,1,5,2,2,291.071,2910.708,82081.967,1
7177,2022,2,2,1,62,4,1,5,2,4,809.332,29945.274,983338.059,1
7178,2022,2,2,1,62,4,1,6,1,1,652.045,1956.135,466212.167,1
7179,2022,2,2,1,62,4,1,6,1,2,3357.297,18596.958,3364155.804,5
7180,2022,2,2,1,62,4,1,6,1,3,202.949,4261.932,256730.663,1
7181,2022,2,2,1,62,4,1,6,1,4,734.114,39144.642,16175853.256,2
7182,2022,2,2,1,62,4,1,6,2,2,584.407,4066.408,611395.114,2
7183,2022,2,2,1,62,4,1,6,2,3,556.148,9356.966,1906085.182,2
7184,2022,2,2,1,62,4,1,6,2,4,405.898,16438.880,107563.045,2
7185,2022,2,2,1,62,4,1,7,1,2,202.949,1420.644,287173.034,1
7186,2022,2,2,1,62,4,1,7,1,3,517.423,10865.874,266472.632,1
7187,2022,2,2,1,62,4,1,7,1,5,917.157,89881.378,4599541.924,1
7188,2022,2,2,1,62,4,1,7,2,1,300.534,601.069,185129.203,1
7189,2022,2,2,1,62,4,1,9,2,4,202.949,12176.948,900485.337,1
7190,2022,2,2,1,62,4,1,9,9,2,944.756,8502.804,1309431.877,1
7191,2022,2,2,1,62,4,2,7,2,2,202.949,2435.390,246583.206,1
7192,2022,2,2,1,62,5,1,3,1,2,441.111,4852.221,183061.081,1
7193,2022,2,2,1,62,5,1,3,1,4,1172.465,92624.752,603819.586,1
7194,2022,2,2,1,62,5,1,3,2,1,809.896,809.896,93138.023,1
7195,2022,2,2,1,62,5,1,3,2,2,202.949,811.797,146529.28,1
7196,2022,2,2,1,62,5,1,3,2,4,485.083,16977.902,2287166.005,1
7197,2022,2,2,1,62,5,1,4,1,1,1652.163,1652.163,343747.357,2
7198,2022,2,2,1,62,5,1,5,1,1,526.490,526.490,34221.818,1
7199,2022,2,2,1,62,5,1,5,1,4,431.517,21575.839,11441667.378,1
7200,2022,2,2,1,62,5,1,6,2,2,231.743,926.970,814574.91,1
7201,2022,2,2,1,62,5,1,6,2,4,441.224,22502.409,1550901.347,1
7202,2022,2,2,1,62,5,1,7,2,4,1172.465,32829.026,4258393.664,1
7203,2022,2,2,1,62,6,1,2,2,9,0,0,38145.776,1
7204,2022,2,2,1,62,6,1,4,1,9,0,0,1924.235,1
